advisor_id,advisor_name,channel,archetype_id,archetype_name,risk_tolerance,turnover,flow_persistence,tenure_band,household_count,aum,gross_sales_bias,redemption_sensitivity
ADV0326,Advisor 0326,wirehouse,active_trader,Active Trader,high,high,low,tenured,20,33325832.07,1.25,1.15
ADV0382,Advisor 0382,ria,conservative_income,Conservative Income,low,low,high,established,21,33317901.56,0.85,1.2
ADV0444,Advisor 0444,ria,fixed_income_specialist,Fixed Income Specialist,low_medium,medium,high,emerging,24,33126770.75,0.95,1.05
ADV0040,Advisor 0040,ria,active_trader,Active Trader,high,high,low,emerging,21,32976629.23,1.25,1.15
ADV0577,Advisor 0577,wirehouse,balanced_planner,Balanced Planner,medium,low,high,emerging,20,32788960.49,1.0,1.0
ADV0352,Advisor 0352,private_bank,balanced_planner,Balanced Planner,medium,low,high,emerging,15,31691033.17,1.0,1.0
ADV0785,Advisor 0785,ria,conservative_income,Conservative Income,low,low,high,established,21,31400573.15,0.85,1.2
ADV0301,Advisor 0301,regional_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,established,27,31172603.84,1.0,1.0
ADV0711,Advisor 0711,independent_broker_dealer,active_trader,Active Trader,high,high,low,tenured,33,31137029.74,1.25,1.15
ADV0333,Advisor 0333,independent_broker_dealer,growth_allocator,Growth Allocator,medium_high,medium,medium,emerging,22,31049679.03,1.15,0.9
ADV0474,Advisor 0474,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,emerging,24,30988832.03,1.0,1.0
ADV0371,Advisor 0371,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,established,26,30907911.89,1.0,1.0
ADV0373,Advisor 0373,wirehouse,growth_allocator,Growth Allocator,medium_high,medium,medium,established,19,30790017.02,1.15,0.9
ADV0596,Advisor 0596,wirehouse,growth_allocator,Growth Allocator,medium_high,medium,medium,emerging,18,30722394.79,1.15,0.9
ADV0721,Advisor 0721,wirehouse,conservative_income,Conservative Income,low,low,high,established,17,30245909.59,0.85,1.2
ADV0764,Advisor 0764,wirehouse,growth_allocator,Growth Allocator,medium_high,medium,medium,tenured,23,29981237.27,1.15,0.9
ADV0527,Advisor 0527,wirehouse,growth_allocator,Growth Allocator,medium_high,medium,medium,established,17,29968739.69,1.15,0.9
ADV0652,Advisor 0652,ria,growth_allocator,Growth Allocator,medium_high,medium,medium,emerging,22,29625608.73,1.15,0.9
ADV0159,Advisor 0159,ria,balanced_planner,Balanced Planner,medium,low,high,tenured,24,28971517.82,1.0,1.0
ADV0239,Advisor 0239,regional_broker_dealer,growth_allocator,Growth Allocator,medium_high,medium,medium,emerging,24,28562209.58,1.15,0.9
ADV0905,Advisor 0905,wirehouse,conservative_income,Conservative Income,low,low,high,emerging,19,28543019.4,0.85,1.2
ADV0524,Advisor 0524,independent_broker_dealer,growth_allocator,Growth Allocator,medium_high,medium,medium,established,23,28537082.1,1.15,0.9
ADV0242,Advisor 0242,insurance_broker_dealer,conservative_income,Conservative Income,low,low,high,established,30,28526120.47,0.85,1.2
ADV0821,Advisor 0821,wirehouse,growth_allocator,Growth Allocator,medium_high,medium,medium,tenured,23,28318286.13,1.15,0.9
ADV0884,Advisor 0884,ria,growth_allocator,Growth Allocator,medium_high,medium,medium,established,22,28201469.27,1.15,0.9
ADV0784,Advisor 0784,wirehouse,alternative_specialist,Alternative Specialist,medium_high,medium,medium,established,21,28163369.11,1.05,0.95
ADV0677,Advisor 0677,independent_broker_dealer,conservative_income,Conservative Income,low,low,high,emerging,20,28099934.88,0.85,1.2
ADV0960,Advisor 0960,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,emerging,18,27684959.31,1.0,1.0
ADV0491,Advisor 0491,ria,balanced_planner,Balanced Planner,medium,low,high,established,20,27650705.3,1.0,1.0
ADV0941,Advisor 0941,independent_broker_dealer,active_trader,Active Trader,high,high,low,established,26,27637841.33,1.25,1.15
ADV0892,Advisor 0892,ria,growth_allocator,Growth Allocator,medium_high,medium,medium,established,24,27611976.12,1.15,0.9
ADV0267,Advisor 0267,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,emerging,22,27579360.03,1.0,1.0
ADV0461,Advisor 0461,ria,active_trader,Active Trader,high,high,low,established,18,27479183.87,1.25,1.15
ADV0566,Advisor 0566,regional_broker_dealer,active_trader,Active Trader,high,high,low,tenured,28,27357730.8,1.25,1.15
ADV0279,Advisor 0279,wirehouse,conservative_income,Conservative Income,low,low,high,tenured,20,27315310.27,0.85,1.2
ADV0548,Advisor 0548,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,established,28,27291078.81,1.0,1.0
ADV0518,Advisor 0518,wirehouse,growth_allocator,Growth Allocator,medium_high,medium,medium,established,18,27279800.31,1.15,0.9
ADV0984,Advisor 0984,regional_broker_dealer,growth_allocator,Growth Allocator,medium_high,medium,medium,established,20,26764043.69,1.15,0.9
ADV0294,Advisor 0294,independent_broker_dealer,active_trader,Active Trader,high,high,low,emerging,19,26310445.74,1.25,1.15
ADV0793,Advisor 0793,ria,fixed_income_specialist,Fixed Income Specialist,low_medium,medium,high,emerging,20,26231311.35,0.95,1.05
ADV0608,Advisor 0608,wirehouse,balanced_planner,Balanced Planner,medium,low,high,emerging,24,26174733.89,1.0,1.0
ADV0111,Advisor 0111,wirehouse,conservative_income,Conservative Income,low,low,high,emerging,15,26076126.22,0.85,1.2
ADV0927,Advisor 0927,independent_broker_dealer,growth_allocator,Growth Allocator,medium_high,medium,medium,tenured,26,26008668.18,1.15,0.9
ADV0070,Advisor 0070,insurance_broker_dealer,conservative_income,Conservative Income,low,low,high,established,28,25922482.82,0.85,1.2
ADV0334,Advisor 0334,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,emerging,20,25787235.91,1.0,1.0
ADV0795,Advisor 0795,independent_broker_dealer,conservative_income,Conservative Income,low,low,high,emerging,20,25785170.88,0.85,1.2
ADV0396,Advisor 0396,ria,conservative_income,Conservative Income,low,low,high,established,15,25667628.84,0.85,1.2
ADV0706,Advisor 0706,wirehouse,fixed_income_specialist,Fixed Income Specialist,low_medium,medium,high,established,19,25638429.99,0.95,1.05
ADV0725,Advisor 0725,wirehouse,growth_allocator,Growth Allocator,medium_high,medium,medium,emerging,15,25375723.92,1.15,0.9
ADV0924,Advisor 0924,wirehouse,active_trader,Active Trader,high,high,low,established,15,25070964.99,1.25,1.15
ADV0602,Advisor 0602,wirehouse,balanced_planner,Balanced Planner,medium,low,high,emerging,15,24920180.96,1.0,1.0
ADV0822,Advisor 0822,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,emerging,17,24743043.95,1.0,1.0
ADV0702,Advisor 0702,independent_broker_dealer,fixed_income_specialist,Fixed Income Specialist,low_medium,medium,high,tenured,22,24724446.62,0.95,1.05
ADV0607,Advisor 0607,ria,balanced_planner,Balanced Planner,medium,low,high,established,15,24604816.69,1.0,1.0
ADV0786,Advisor 0786,insurance_broker_dealer,fixed_income_specialist,Fixed Income Specialist,low_medium,medium,high,emerging,19,24523562.79,0.95,1.05
ADV0946,Advisor 0946,independent_broker_dealer,growth_allocator,Growth Allocator,medium_high,medium,medium,emerging,20,24196910.3,1.15,0.9
ADV0165,Advisor 0165,independent_broker_dealer,active_trader,Active Trader,high,high,low,established,21,23864353.13,1.25,1.15
ADV0417,Advisor 0417,independent_broker_dealer,growth_allocator,Growth Allocator,medium_high,medium,medium,established,24,23486369.88,1.15,0.9
ADV0788,Advisor 0788,ria,conservative_income,Conservative Income,low,low,high,emerging,15,23460804.91,0.85,1.2
ADV0680,Advisor 0680,wirehouse,growth_allocator,Growth Allocator,medium_high,medium,medium,tenured,16,23393866.03,1.15,0.9
ADV0086,Advisor 0086,regional_broker_dealer,growth_allocator,Growth Allocator,medium_high,medium,medium,emerging,20,23349107.24,1.15,0.9
ADV0258,Advisor 0258,independent_broker_dealer,active_trader,Active Trader,high,high,low,established,15,23301679.84,1.25,1.15
ADV0672,Advisor 0672,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,established,17,22773815.38,1.0,1.0
ADV0190,Advisor 0190,private_bank,alternative_specialist,Alternative Specialist,medium_high,medium,medium,emerging,15,22672044.8,1.05,0.95
ADV0195,Advisor 0195,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,tenured,24,22562865.08,1.0,1.0
ADV0789,Advisor 0789,wirehouse,growth_allocator,Growth Allocator,medium_high,medium,medium,emerging,15,22193179.38,1.15,0.9
ADV0504,Advisor 0504,regional_broker_dealer,conservative_income,Conservative Income,low,low,high,emerging,18,22183893.89,0.85,1.2
ADV0307,Advisor 0307,wirehouse,growth_allocator,Growth Allocator,medium_high,medium,medium,established,19,22072376.8,1.15,0.9
ADV0168,Advisor 0168,ria,active_trader,Active Trader,high,high,low,established,17,21930774.84,1.25,1.15
ADV0207,Advisor 0207,independent_broker_dealer,conservative_income,Conservative Income,low,low,high,established,21,21794885.24,0.85,1.2
ADV0859,Advisor 0859,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,established,17,21346431.01,1.0,1.0
ADV0052,Advisor 0052,insurance_broker_dealer,conservative_income,Conservative Income,low,low,high,emerging,23,20909663.35,0.85,1.2
ADV0200,Advisor 0200,ria,growth_allocator,Growth Allocator,medium_high,medium,medium,tenured,17,20686745.49,1.15,0.9
ADV0203,Advisor 0203,independent_broker_dealer,conservative_income,Conservative Income,low,low,high,tenured,19,20462479.34,0.85,1.2
ADV0149,Advisor 0149,regional_broker_dealer,fixed_income_specialist,Fixed Income Specialist,low_medium,medium,high,tenured,19,20343690.29,0.95,1.05
ADV0877,Advisor 0877,wirehouse,balanced_planner,Balanced Planner,medium,low,high,established,15,20254849.02,1.0,1.0
ADV0792,Advisor 0792,ria,balanced_planner,Balanced Planner,medium,low,high,emerging,15,20207247.92,1.0,1.0
ADV0956,Advisor 0956,wirehouse,balanced_planner,Balanced Planner,medium,low,high,emerging,15,19589057.97,1.0,1.0
ADV0959,Advisor 0959,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,emerging,21,19493389.36,1.0,1.0
ADV0925,Advisor 0925,ria,conservative_income,Conservative Income,low,low,high,established,16,19349331.24,0.85,1.2
ADV0854,Advisor 0854,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,emerging,16,19162429.81,1.0,1.0
ADV0183,Advisor 0183,ria,conservative_income,Conservative Income,low,low,high,established,15,19082998.74,0.85,1.2
ADV0084,Advisor 0084,private_bank,conservative_income,Conservative Income,low,low,high,emerging,15,19047610.59,0.85,1.2
ADV0645,Advisor 0645,independent_broker_dealer,growth_allocator,Growth Allocator,medium_high,medium,medium,established,21,18972648.68,1.15,0.9
ADV0302,Advisor 0302,wirehouse,fixed_income_specialist,Fixed Income Specialist,low_medium,medium,high,tenured,15,18592756.98,0.95,1.05
ADV0939,Advisor 0939,wirehouse,balanced_planner,Balanced Planner,medium,low,high,established,17,18316177.46,1.0,1.0
ADV0964,Advisor 0964,wirehouse,active_trader,Active Trader,high,high,low,established,15,18039396.5,1.25,1.15
ADV0323,Advisor 0323,wirehouse,conservative_income,Conservative Income,low,low,high,established,15,17986746.17,0.85,1.2
ADV0247,Advisor 0247,wirehouse,conservative_income,Conservative Income,low,low,high,tenured,15,17682243.74,0.85,1.2
ADV0633,Advisor 0633,wirehouse,alternative_specialist,Alternative Specialist,medium_high,medium,medium,established,15,17482570.25,1.05,0.95
ADV0112,Advisor 0112,ria,balanced_planner,Balanced Planner,medium,low,high,emerging,15,16430411.66,1.0,1.0
ADV0161,Advisor 0161,independent_broker_dealer,growth_allocator,Growth Allocator,medium_high,medium,medium,tenured,19,16327246.13,1.15,0.9
ADV0858,Advisor 0858,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,emerging,15,16303683.29,1.0,1.0
ADV0588,Advisor 0588,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,established,18,16292100.91,1.0,1.0
ADV0268,Advisor 0268,wirehouse,conservative_income,Conservative Income,low,low,high,emerging,15,15180549.66,0.85,1.2
ADV0283,Advisor 0283,independent_broker_dealer,fixed_income_specialist,Fixed Income Specialist,low_medium,medium,high,established,17,14869724.48,0.95,1.05
ADV0814,Advisor 0814,wirehouse,growth_allocator,Growth Allocator,medium_high,medium,medium,emerging,15,14540813.9,1.15,0.9
ADV0137,Advisor 0137,insurance_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,established,15,13583170.82,1.0,1.0
ADV0601,Advisor 0601,independent_broker_dealer,fixed_income_specialist,Fixed Income Specialist,low_medium,medium,high,emerging,17,13558259.61,0.95,1.05
ADV0479,Advisor 0479,ria,alternative_specialist,Alternative Specialist,medium_high,medium,medium,emerging,15,13368562.38,1.05,0.95
ADV0300,Advisor 0300,wirehouse,active_trader,Active Trader,high,high,low,emerging,15,12892317.15,1.25,1.15
ADV0360,Advisor 0360,wirehouse,balanced_planner,Balanced Planner,medium,low,high,established,15,12877944.6,1.0,1.0
ADV0459,Advisor 0459,wirehouse,balanced_planner,Balanced Planner,medium,low,high,established,15,12503437.12,1.0,1.0
ADV0177,Advisor 0177,ria,alternative_specialist,Alternative Specialist,medium_high,medium,medium,emerging,15,12408754.67,1.05,0.95
ADV0348,Advisor 0348,wirehouse,balanced_planner,Balanced Planner,medium,low,high,emerging,15,11706403.85,1.0,1.0
ADV0773,Advisor 0773,wirehouse,balanced_planner,Balanced Planner,medium,low,high,emerging,15,11198538.62,1.0,1.0
ADV0237,Advisor 0237,regional_broker_dealer,growth_allocator,Growth Allocator,medium_high,medium,medium,tenured,15,10680839.53,1.15,0.9
ADV0751,Advisor 0751,independent_broker_dealer,active_trader,Active Trader,high,high,low,emerging,15,9534253.65,1.25,1.15
ADV0229,Advisor 0229,wirehouse,active_trader,Active Trader,high,high,low,emerging,15,9490493.74,1.25,1.15
ADV0349,Advisor 0349,regional_broker_dealer,fixed_income_specialist,Fixed Income Specialist,low_medium,medium,high,established,15,9301964.42,0.95,1.05
ADV0881,Advisor 0881,independent_broker_dealer,active_trader,Active Trader,high,high,low,emerging,15,9054660.0,1.25,1.15
ADV0073,Advisor 0073,wirehouse,balanced_planner,Balanced Planner,medium,low,high,emerging,15,9047042.72,1.0,1.0
ADV0224,Advisor 0224,wirehouse,growth_allocator,Growth Allocator,medium_high,medium,medium,established,15,8894410.57,1.15,0.9
ADV0293,Advisor 0293,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,emerging,15,8807655.52,1.0,1.0
ADV0238,Advisor 0238,ria,balanced_planner,Balanced Planner,medium,low,high,emerging,15,8165792.04,1.0,1.0
ADV0456,Advisor 0456,regional_broker_dealer,conservative_income,Conservative Income,low,low,high,established,15,7865618.91,0.85,1.2
ADV0509,Advisor 0509,wirehouse,active_trader,Active Trader,high,high,low,emerging,15,7507099.6,1.25,1.15
ADV0392,Advisor 0392,insurance_broker_dealer,conservative_income,Conservative Income,low,low,high,emerging,15,6668537.13,0.85,1.2
ADV0204,Advisor 0204,independent_broker_dealer,fixed_income_specialist,Fixed Income Specialist,low_medium,medium,high,established,15,6565877.34,0.95,1.05
ADV0116,Advisor 0116,ria,conservative_income,Conservative Income,low,low,high,emerging,15,6365759.91,0.85,1.2
ADV0670,Advisor 0670,wirehouse,conservative_income,Conservative Income,low,low,high,emerging,15,6117169.45,0.85,1.2
ADV0710,Advisor 0710,independent_broker_dealer,balanced_planner,Balanced Planner,medium,low,high,emerging,15,5000000.0,1.0,1.0
